Customer_ID,Age,Gender,Annual_Income,Spending_Score,City,Review_Text,Membership_Duration,Purchase_Frequency,Satisfaction_Rating,Income_to_Spending_Ratio,Age_Group,Is_High_Spender,Income_Category,Purchase_Intensity,Engagement_Score,Customer_Segment,City_Tier,Review_Length,Positive_Feedback,Avg_Spend_per_Visit,Loyalty_Index,Has_Long_Membership,Digital_Engagement,Churn(target)
217,52,Male,115558,,Bangalore,Average quality,5,4,5,2101.054545,Middle-Aged,0,High,21.6,2.635728244,C,Tier 1,15,1,5202.652956,2.850316448,0,0.432805875,1
218,29,Male,154312,75,Delhi,Loved it,7,16,3,2030.421053,Adult,1,Very High,,5.217544184,D,Tier 2,8,1,,5.109991424,1,,0
220,38,Male,99465,66,Delhi,Very bad,6,10,2,1484.552239,Adult,0,Medium,66,5.552241607,A,Tier 3,8,0,3856.899555,,1,0.321174781,0
224,43,Female,135267,36,Chennai,,,19,5,3655.864865,Middle-Aged,0,High,68.4,,A,Tier 3,9,1,518.3386662,7.694422933,0,0.440180774,0
225,50,Female,38316,,Chennai,Not satisfied,8,,2,510.88,Middle-Aged,1,Low,37,3.348030747,D,Tier 1,13,1,6312.004233,7.972679049,1,0.704803651,1
226,39,Female,43760,26,Kolkata,Not satisfied,8,,1,1620.740741,Adult,0,Low,20.8,6.051284387,A,Tier 3,13,0,892.3362653,4.526206938,1,0.988887572,0
228,61,Other,61025,38,Bangalore,Loved it,8,,4,1564.74359,Senior,0,Medium,60.8,1.61656125,D,Tier 3,8,0,,3.348338191,1,0.761449077,0
229,50,Male,,93,Mumbai,Average quality,8,9,1,2041.489362,,1,Very High,,4.450244672,,Tier 3,15,0,5771.479506,2.517086176,1,0.638524893,1
230,,Other,23174,55,Bangalore,Very bad,1,8,2,,Senior,0,Low,44,7.474640621,B,Tier 3,8,1,4806.996133,,0,0.693257016,1
231,18,Other,184211,37,Mumbai,Loved it,7,16,4,4847.657895,Youth,0,Very High,59.2,3.74516784,B,Tier 1,8,1,852.8358993,5.95552337,1,0.285299976,0
233,38,Other,99872,21,Kolkata,Good product,7,2,4,4539.636364,Adult,0,Medium,4.2,1.763182146,B,Tier 3,12,0,1635.527179,2.270624489,1,0.428031131,0
235,60,Other,25812,44,Mumbai,Could be better,9,6,4,573.6,Middle-Aged,0,Low,26.4,7.585804336,B,Tier 1,15,1,844.2366692,6.165307242,1,0.178856685,0
236,,Male,111288,68,Bangalore,Very bad,1,1,4,1612.869565,Adult,0,High,6.8,8.392619292,D,Tier 3,8,0,,3.218852781,0,0.000399693,1
237,63,Male,186862,20,Mumbai,Excellent,1,11,2,8898.190476,Senior,0,,22,5.10679121,C,Tier 2,9,1,305.1062848,5.6725092,0,0.787918359,1
239,67,Male,123619,28,Delhi,Good product,7,14,3,4262.724138,Senior,0,High,39.2,3.209356964,A,Tier 3,12,1,2077.362663,3.343794117,1,0.341330522,0
242,37,Male,71415,93,Kolkata,Very bad,7,8,1,759.7340426,,1,Medium,74.4,4.001982531,D,Tier 3,8,,5512.893621,9.74733217,1,0.62123199,0
243,60,Other,68784,43,Mumbai,Good product,5,11,4,1563.272727,Middle-Aged,0,Medium,47.3,5.702640641,B,Tier 1,12,1,744.0869202,2.235722875,0,0.738710957,0
244,55,Male,162003,52,Bangalore,,8,3,4,3056.660377,Middle-Aged,0,Very High,15.6,9.957550628,A,Tier 2,8,0,3220.68159,9.549168484,1,0.82488512,0
245,36,,123863,33,Mumbai,Excellent,,15,2,3643.029412,Adult,0,High,49.5,8.430221817,B,Tier 2,9,1,3092.978944,1.900895616,1,0.31872518,0
246,34,Male,,90,Mumbai,Could be better,5,15,3,1038.043956,Adult,1,Medium,135,2.827266987,A,Tier 3,15,0,2655.125829,6.524235331,0,0.713504275,0
247,61,Male,76754,24,Kolkata,,6,,2,,,0,Medium,36,6.759990132,B,Tier 3,8,1,950.7723755,1.501482088,1,0.006740564,0
249,22,,189957,95,Mumbai,Could be better,2,13,2,1978.71875,Youth,1,Very High,123.5,5.678006377,D,Tier 3,15,0,6541.463385,9.586447839,0,0.647197172,0
250,34,Other,99557,72,Delhi,Not satisfied,3,8,3,1363.794521,Adult,1,,57.6,3.410868845,B,Tier 1,13,1,868.4300155,1.22151705,0,0.912932237,0
251,56,Female,97462,92,Mumbai,Loved it,8,10,2,1047.978495,,1,Medium,92,,D,Tier 1,8,0,6080.990496,3.597191676,1,0.789342452,1
253,62,Other,81084,42,Bangalore,Could be better,2,11,4,1885.674419,Senior,0,Medium,46.2,5.216646049,A,Tier 3,15,1,471.0196839,9.004733109,0,0.449034966,0
254,52,Other,105382,18,Kolkata,,4,10,1,5546.421053,Middle-Aged,0,High,18,,C,Tier 3,8,1,1097.007733,9.229232169,0,0.492984008,0
256,31,Female,64980,64,Mumbai,Could be better,3,1,2,999.6923077,Adult,0,Medium,6.4,8.938836809,,Tier 1,15,0,5147.559944,5.100842089,0,0.976621101,0
258,26,Female,180212,13,Bangalore,Not satisfied,4,7,4,12872.28571,Adult,0,Very High,9.1,5.501431057,A,Tier 2,13,1,200.3033727,4.832292787,0,0.853383215,0
259,61,Other,184404,86,Delhi,Average quality,8,7,2,2119.586207,Senior,1,Very High,60.2,5.054986433,C,Tier 2,15,0,4209.301376,1.987003351,1,0.712525587,0
261,61,Female,75182,47,Kolkata,Could be better,7,13,,1566.291667,Senior,0,Medium,61.1,,D,Tier 3,15,1,4445.281863,9.622310677,1,0.005463324,0
263,36,Female,20060,11,Bangalore,Good product,4,19,3,1671.666667,Adult,0,Low,20.9,7.587478496,A,Tier 3,12,1,874.1444997,5.082018667,0,0.383034956,0
264,50,,99183,51,Mumbai,Good product,2,,1,1907.365385,Middle-Aged,0,Medium,15.3,7.265561634,D,Tier 3,12,1,3300.029338,1.258170163,0,0.639501902,0
265,40,Male,53313,54,Chennai,Loved it,7,11,,969.3272727,Adult,0,Medium,59.4,7.596727009,D,Tier 1,8,1,4850.238186,2.909175183,1,0.974151935,0
266,,Male,99888,47,Bangalore,Good product,,19,2,2081,Adult,0,Medium,89.3,8.464639195,A,Tier 1,12,1,4324.847993,8.122264107,0,0.608898413,0
268,32,Other,168866,72,Delhi,Very bad,9,1,3,2313.232877,Adult,1,Very High,7.2,7.028517066,B,Tier 1,8,1,3793.084996,7.524454965,1,0.853851908,0
269,52,Male,177399,28,Mumbai,Excellent,6,,4,6117.206897,Middle-Aged,0,Very High,53.2,1.752648969,D,Tier 1,9,,2118.519164,2.094157181,1,0.196330224,0
270,31,Male,101010,99,Delhi,Could be better,7,11,,1010.1,Adult,1,High,108.9,7.973702177,B,Tier 1,15,0,9280.680351,3.031950364,1,0.660176098,1
272,39,,76096,91,Bangalore,Could be better,9,10,5,827.1304348,Adult,1,Medium,91,9.112534744,B,Tier 2,15,1,2443.445146,5.908305274,1,0.110674979,1
274,26,Female,170348,93,Mumbai,Good product,1,8,2,1812.212766,Adult,1,Very High,74.4,7.649282036,C,Tier 3,12,1,,7.116951047,0,0.566430899,0
275,64,Female,167531,12,Mumbai,Excellent,6,10,1,12887,Senior,0,Very High,12,7.079655879,,Tier 2,9,0,546.2226772,9.309491559,1,0.678319036,0
277,62,Other,183639,,Kolkata,Good product,,16,,2384.922078,Senior,1,Very High,121.6,,C,Tier 1,12,,3623.326504,4.504247572,1,0.35556506,0
278,,Other,33163,42,Chennai,Good product,3,8,4,771.2325581,Adult,0,Low,33.6,9.479109824,,Tier 1,12,1,958.1754799,9.858531972,0,0.325509885,0
279,58,Male,191773,,,Very bad,6,,5,38354.6,Middle-Aged,0,Very High,2,5.930095014,A,Tier 2,8,1,277.2028139,4.588888481,1,0.252933179,0
280,19,Female,64462,28,Kolkata,Good product,9,7,1,2222.827586,Youth,0,,19.6,8.092315412,D,Tier 1,12,1,2027.996776,7.560031385,,0.168232118,0
281,60,Other,59422,16,Bangalore,Excellent,2,10,2,3495.411765,Middle-Aged,0,Medium,16,3.528530432,A,Tier 1,,0,582.6952078,3.392445117,0,0.576999926,1
284,52,Male,156873,65,Mumbai,Could be better,9,14,2,2376.863636,,0,Very High,91,2.400088574,,,15,0,6409.216676,4.017231108,1,0.449927861,0
285,,Female,97909,68,,Very bad,4,11,2,1418.971014,Middle-Aged,0,Medium,74.8,,D,Tier 1,8,1,5350.457866,3.32844042,0,0.017114586,1
286,,Male,187856,61,Delhi,Very bad,,5,5,3029.935484,Middle-Aged,0,Very High,30.5,2.394079169,C,Tier 2,,0,4553.161042,3.993446343,0,0.240587966,0
289,,Female,,1,Delhi,,9,7,4,81383.5,Adult,0,Very High,0.7,1.699708995,A,Tier 1,15,0,,6.279701132,1,,1
293,47,Female,105374,37,Delhi,Loved it,9,3,5,2773,Middle-Aged,0,High,11.1,,A,Tier 1,8,0,2092.354638,7.801083002,1,0.135807815,1
294,27,Female,85776,12,Kolkata,Very bad,7,2,,6598.153846,Adult,,Medium,2.4,6.273031111,D,Tier 2,,,324.6621334,2.977316022,1,0.246818256,0
295,59,Male,40187,25,Bangalore,Average quality,3,5,3,1545.653846,,0,,12.5,6.832729673,D,Tier 1,15,0,487.4855576,5.65889151,0,0.361641446,0
296,42,Female,132660,87,Bangalore,Not satisfied,8,16,5,1507.5,Middle-Aged,1,,139.2,5.748149739,B,Tier 1,13,0,8684.204022,2.502754534,1,0.285003232,0
302,49,Male,137925,,,,8,11,5,2419.736842,,0,High,61.6,6.669176971,A,Tier 2,15,0,5257.969559,4.585170743,1,0.086456315,1
303,23,Female,159681,51,Chennai,Loved it,5,11,3,3070.788462,Youth,0,Very High,,1.448310698,B,,8,1,,5.939618998,,,0
305,56,Female,35896,23,Kolkata,Very bad,6,4,,1495.666667,Middle-Aged,0,Low,9.2,6.931559762,D,Tier 3,8,0,1166.180291,,1,0.046431105,1
306,49,Female,84280,68,Bangalore,Not satisfied,4,3,5,1221.449275,Middle-Aged,0,Medium,20.4,9.035841271,B,Tier 2,13,0,3603.301491,,,,0
311,43,Male,76630,60,Kolkata,Excellent,5,3,2,1256.229508,Middle-Aged,0,Medium,18,,C,Tier 1,,1,3583.016412,4.651043076,0,0.584486825,1
313,52,Male,171255,45,Mumbai,Excellent,,19,1,3722.934783,Middle-Aged,0,Very High,85.5,8.701561757,A,Tier 1,9,1,,8.430080404,1,0.207803875,0
314,39,Other,76117,87,Chennai,Good product,2,10,1,,Adult,,Medium,87,1.103689108,B,Tier 3,12,1,2837.14172,,0,0.223591461,0
315,45,Male,90601,48,Delhi,Very bad,8,7,4,1849,Middle-Aged,0,Medium,33.6,7.776889238,D,Tier 1,,1,2984.17628,7.06893152,1,,0
316,45,Female,24239,58,Bangalore,Could be better,6,13,2,410.8305085,Middle-Aged,0,Low,75.4,2.071639007,A,Tier 3,15,1,2527.835363,,1,0.814875962,0
317,69,Other,77442,84,,Average quality,2,,2,911.0823529,Senior,1,Medium,58.8,2.311347272,A,Tier 1,15,,2692.050432,8.180001665,0,,1
318,19,Female,,,Bangalore,Not satisfied,4,11,5,374.3518519,Youth,0,Low,58.3,7.447238071,D,Tier 3,,0,804.4180941,9.26298073,0,0.821568501,0
320,45,Female,183004,13,Delhi,,2,11,4,13071.71429,Middle-Aged,0,Very High,14.3,,C,Tier 1,8,0,291.4770884,7.073671732,0,0.010255149,1
321,29,Male,166864,18,Mumbai,Good product,,17,3,8782.315789,Adult,0,Very High,30.6,9.526104126,A,Tier 3,12,0,1059.48987,5.675383286,1,0.246683865,1
324,66,Male,,85,Kolkata,Not satisfied,1,2,3,1196.127907,Senior,1,High,17,4.419191448,A,Tier 3,13,,3741.195914,6.140230385,0,0.847121226,0
326,55,Male,46639,4,Delhi,Could be better,9,4,1,9327.8,Middle-Aged,0,Low,1.6,8.391626063,A,,15,0,302.3207974,8.360743636,,0.714868499,1
327,22,,40104,85,Bangalore,Could be better,5,9,2,466.3255814,Youth,1,Low,76.5,6.772422799,A,Tier 1,15,0,5783.449889,7.241025168,0,0.572477184,0
328,29,Other,166150,98,Kolkata,Not satisfied,6,7,2,1678.282828,Adult,1,Very High,68.6,2.028210677,C,,13,1,8203.371125,8.346089537,1,0.592923088,0
329,38,Other,67997,48,Mumbai,Average quality,4,5,4,1387.693878,Adult,0,Medium,24,1.197844361,C,Tier 2,15,1,2311.434127,8.569512424,0,0.60533507,0
330,61,Female,91805,98,Kolkata,Average quality,4,17,1,927.3232323,Senior,1,Medium,166.6,6.992249144,B,Tier 3,15,0,4145.257495,5.4899475,0,0.391897166,0
331,28,Other,35689,8,Bangalore,Excellent,6,11,4,3965.444444,Adult,0,Low,8.8,4.290159359,A,Tier 2,,1,429.6571339,8.505623122,1,0.035947881,0
334,34,Other,57201,33,Chennai,Very bad,,18,,,Adult,0,Medium,59.4,4.278921446,C,Tier 2,8,0,1411.724623,3.352877055,1,0.281747864,1
335,43,Female,97707,8,,Could be better,2,10,5,10856.33333,Middle-Aged,,Medium,,1.668686844,A,Tier 1,15,1,637.1365748,5.98608869,0,0.43996473,1
336,40,Other,96411,,Kolkata,Very bad,3,17,5,,Adult,0,Medium,81.6,7.043057372,,Tier 2,8,0,2350.468269,8.624019011,0,0.645017681,1
337,41,Other,90134,19,Delhi,Good product,5,5,2,4506.7,Middle-Aged,0,,9.5,1.135204068,D,Tier 2,12,1,1426.392064,,0,0.992494677,0
338,,,155994,70,Mumbai,Excellent,4,13,1,2197.098592,Youth,0,Very High,91,7.900934906,D,Tier 1,9,1,5713.945179,3.623546116,0,0.680253673,0
339,,Other,98012,83,Bangalore,Not satisfied,,12,4,1166.809524,Middle-Aged,1,Medium,99.6,8.699945414,C,Tier 2,13,1,7901.069068,8.81859517,0,0.884165104,0
340,69,Female,159876,83,Bangalore,Average quality,2,7,5,,Senior,1,Very High,58.1,5.531815419,C,Tier 2,15,1,2139.697639,7.146553598,0,0.378037905,0
341,45,Male,132272,73,Kolkata,Very bad,2,17,5,1787.459459,Middle-Aged,1,High,124.1,9.95196069,A,Tier 1,8,0,1535.991367,2.782296329,0,0.311099187,0
342,65,,103049,91,Kolkata,Not satisfied,1,4,3,1120.097826,Senior,1,High,36.4,5.895366063,C,Tier 2,13,1,8230.279538,8.349593719,0,0.888885673,0
344,28,Other,109385,,Kolkata,Very bad,,10,1,2804.74359,Adult,0,High,38,,B,,8,1,2643.021157,4.271761674,1,0.874751783,0
346,21,,22895,39,Bangalore,,2,14,5,572.375,Youth,0,Low,54.6,9.274791844,,Tier 3,8,0,2919.601718,,0,0.882235352,0
347,38,Female,21620,69,Mumbai,Good product,1,19,2,308.8571429,Adult,0,Low,131.1,9.342191698,A,Tier 2,12,0,4577.400792,4.864283384,,0.988280818,1
348,66,Female,127509,76,Bangalore,Not satisfied,1,8,5,1655.961039,Senior,1,High,60.8,6.204793871,,Tier 1,13,1,1906.264186,5.974586835,0,0.514663539,0
349,35,Male,97924,4,Kolkata,Not satisfied,1,10,4,19584.8,Adult,0,Medium,4,1.547346807,C,Tier 3,,1,142.3642367,,0,0.377848043,1
350,59,Other,53085,85,,Very bad,4,12,3,617.2674419,Middle-Aged,1,Medium,102,7.633759223,A,Tier 3,8,1,5040.291013,4.201107076,,0.810362873,0
353,64,Male,168878,76,Chennai,Excellent,2,10,5,2193.220779,Senior,1,Very High,76,9.758498119,C,Tier 3,9,,1721.429694,3.651329973,0,0.79635365,0
356,39,Male,56833,54,Delhi,Average quality,1,1,,1033.327273,Adult,0,Medium,5.4,7.760726106,C,Tier 1,15,0,1318.181,,0,0.665851729,0
357,46,Other,145865,25,Bangalore,Average quality,,19,4,,Middle-Aged,0,High,47.5,2.140316605,D,Tier 2,15,1,347.2064448,8.586034066,0,0.406707471,1
358,42,Female,61950,14,Chennai,Could be better,8,1,1,4130,,0,Medium,1.4,8.468809499,C,Tier 1,15,0,456.5441543,1.528506409,1,0.644349336,1
360,60,Female,35867,90,Mumbai,Could be better,3,19,5,394.1428571,,1,Low,171,9.244675438,D,Tier 3,15,1,7887.947669,8.446283841,0,0.123629653,0
363,64,Female,199845,45,Chennai,Good product,4,2,,4344.456522,Senior,0,Very High,,7.614578423,,Tier 3,12,,2329.76377,3.587368268,0,0.516405138,0
364,31,Other,80091,31,Kolkata,Average quality,3,11,5,2502.84375,Adult,0,Medium,34.1,9.540071227,C,Tier 1,15,1,2286.288352,1.542315618,0,0.908198339,0
365,65,Male,31826,88,Chennai,Could be better,6,16,1,357.5955056,Senior,1,Low,140.8,9.833533204,D,Tier 1,15,0,2920.908957,,1,0.253179633,0
370,39,Male,55709,68,Delhi,Very bad,3,13,1,807.3768116,Adult,0,Medium,88.4,8.240766398,B,Tier 2,8,1,4506.609729,7.315830868,0,0.952514906,0
371,25,Female,,3,Delhi,,1,,1,14741.75,Youth,0,Medium,3,1.709700061,C,Tier 1,8,1,168.4329485,7.730417901,0,0.546870888,0
372,30,Male,195207,,Mumbai,Could be better,2,19,4,,Adult,1,Very High,153.9,4.491103284,B,Tier 2,15,0,3876.463104,,0,,0
373,59,Male,,67,Bangalore,Excellent,3,7,5,2058.455882,Middle-Aged,0,High,46.9,8.404921914,A,Tier 1,9,0,6188.947065,6.137635878,,0.699165923,1
374,27,Male,53132,68,Delhi,Not satisfied,8,,3,770.0289855,Adult,0,Medium,40.8,1.598381227,D,Tier 2,13,1,,1.02640652,1,0.558678477,0
376,61,Male,45022,30,Chennai,,3,7,1,1452.322581,Senior,0,Low,21,7.848888909,C,Tier 2,8,1,1902.319696,8.668329556,0,0.686078512,1
377,49,Other,153023,83,Bangalore,Good product,6,6,,1821.702381,Middle-Aged,1,Very High,49.8,8.206874079,C,Tier 1,12,1,6886.616779,5.259013625,1,0.626176543,0
378,,,184244,80,Bangalore,Average quality,5,6,1,2274.617284,Middle-Aged,1,Very High,48,2.993483308,C,Tier 2,15,0,4774.712889,1.957300665,0,0.75298243,0
379,25,Male,168868,49,Chennai,Loved it,4,5,4,3377.36,Youth,0,Very High,,3.356654783,A,Tier 3,8,1,768.0880978,8.009024944,0,0.360818585,0
380,,Male,22716,40,Chennai,Could be better,2,,2,554.0487805,Youth,,Low,8,9.004655054,B,Tier 3,15,1,1282.646345,2.790206121,0,0.9892343,0
381,43,Male,83230,66,Chennai,Loved it,2,4,2,1242.238806,Middle-Aged,0,Medium,26.4,7.414089081,B,Tier 3,8,,3727.143726,2.800739264,0,0.193110794,0
385,32,Female,139875,22,Bangalore,Average quality,4,5,2,6081.521739,Adult,0,,11,2.237952317,C,Tier 1,15,1,562.618737,4.398230147,,0.141030075,0
386,29,Male,44648,31,,Loved it,7,11,2,1395.25,Adult,0,,34.1,8.731163389,C,Tier 1,8,0,1135.82042,7.764546362,1,0.109779241,0
387,47,Other,89202,30,Kolkata,Very bad,6,14,5,,Middle-Aged,0,Medium,42,8.018952272,D,Tier 3,8,0,1228.102274,5.434260234,1,0.894452619,0
388,54,Male,119694,23,,Could be better,3,11,1,4987.25,Middle-Aged,0,High,25.3,,A,Tier 1,15,0,1542.566371,1.032097894,0,0.762754385,0
389,28,Male,139020,14,Chennai,Loved it,5,16,,9268,Adult,0,High,22.4,7.046642007,B,Tier 2,8,,309.472706,,0,0.109489708,1
390,43,Male,84926,28,Kolkata,Loved it,2,17,5,2928.482759,,0,Medium,47.6,5.39682058,C,Tier 3,8,0,1955.763343,3.844814027,0,0.731598049,1
391,55,Other,192517,92,Bangalore,Very bad,1,14,,2070.075269,Middle-Aged,1,Very High,128.8,8.114983116,D,Tier 2,8,1,5341.593773,7.350397868,0,0.782348444,1
392,58,Female,,10,Chennai,Excellent,7,18,4,3342.363636,Middle-Aged,0,Low,18,1.446677746,B,Tier 2,,1,803.3026408,1.570791921,1,0.547509648,0
393,29,Female,82699,31,Delhi,Very bad,,,4,2584.34375,Adult,0,Medium,58.9,4.011199202,A,Tier 1,8,1,1841.857702,6.824284114,1,0.611588678,0
395,41,Female,121735,92,Mumbai,Average quality,,14,3,1308.978495,Middle-Aged,1,High,128.8,6.463000009,B,Tier 3,15,,8983.938976,2.47812766,0,0.859766947,1
396,39,Other,,18,Chennai,Very bad,3,7,5,6187.052632,Adult,0,,,7.747908025,A,Tier 3,8,0,1619.601953,,0,0.569286478,0
397,69,Male,104523,,,Loved it,5,8,4,1685.854839,Senior,0,High,48.8,8.364408113,B,Tier 2,8,1,3115.507497,2.11814557,0,0.060452266,0
398,66,Other,61984,93,Kolkata,Not satisfied,9,11,2,659.4042553,Senior,1,Medium,102.3,1.039178723,C,Tier 3,13,0,4160.221681,8.361769095,1,0.985686074,0
399,48,Other,86983,77,Mumbai,Average quality,6,16,3,1115.166667,Middle-Aged,1,Medium,123.2,5.574779801,A,,,,2208.076353,4.39462169,1,0.353409224,1
400,29,Female,169172,48,Chennai,Excellent,4,,4,3452.489796,Adult,0,Very High,4.8,5.334202737,C,Tier 2,9,0,2632.502637,3.606737309,0,0.625875973,1
401,63,,100960,63,Mumbai,Average quality,3,16,5,1577.5,Senior,,High,100.8,6.498267198,B,Tier 1,15,0,1118.633952,7.801925552,0,0.111712282,0
402,53,Other,75192,84,Delhi,Good product,3,5,4,884.6117647,Middle-Aged,1,Medium,42,7.241737845,B,Tier 3,12,1,7302.809827,6.307939411,0,0.546637019,0
403,32,Female,175063,27,Chennai,Good product,9,8,4,6252.25,Adult,0,Very High,21.6,3.747398842,C,Tier 2,12,0,2346.513658,4.164404219,1,0.206119078,0
404,47,Male,127529,43,Kolkata,Not satisfied,7,3,4,,Middle-Aged,0,High,12.9,5.132556475,C,Tier 1,13,1,862.302693,5.512936242,1,0.420670475,0
405,,Other,175732,89,Chennai,Average quality,6,10,1,1952.577778,Middle-Aged,1,Very High,89,7.581264917,D,Tier 2,15,0,5935.051857,2.933636586,1,0.101457381,0
406,51,Female,20028,49,Bangalore,Loved it,5,9,4,400.56,Middle-Aged,0,Low,44.1,5.49668807,A,Tier 2,,1,3320.606034,5.0886891,0,0.018810243,0
407,45,Other,198838,11,Chennai,Good product,1,2,5,16569.83333,Middle-Aged,0,Very High,2.2,6.913411815,B,Tier 2,12,0,265.2135416,6.86978616,0,0.477208492,0
408,22,Other,57394,82,Mumbai,Not satisfied,4,19,2,691.4939759,Youth,1,Medium,155.8,8.175920171,C,Tier 1,13,0,8093.561467,1.488427963,0,0.482888042,0
413,35,Female,142989,47,Chennai,Loved it,9,6,5,2978.9375,Adult,0,High,28.2,8.331208534,C,Tier 2,8,1,1073.622522,2.381397014,1,0.414238424,1
414,51,Female,107580,74,,Very bad,4,14,5,1434.4,Middle-Aged,1,High,103.6,4.843142348,C,Tier 2,8,1,4575.134746,8.347653348,0,,0
418,40,Female,197169,26,Delhi,Loved it,2,7,1,7302.555556,Adult,,Very High,18.2,9.20244991,B,Tier 2,,1,1242.881214,8.435923408,,0.9650479,1
419,22,Male,113922,55,Mumbai,Could be better,1,19,2,2034.321429,Youth,0,High,104.5,5.217724377,C,Tier 3,15,1,3819.435035,8.715489724,0,0.767504839,0
420,62,Male,45993,46,Delhi,,5,15,3,978.5744681,Senior,0,Low,69,4.727216288,D,,12,1,3015.261729,9.869666491,0,0.349133743,0
422,50,Female,181838,50,Bangalore,Excellent,4,14,3,3565.45098,Middle-Aged,0,Very High,70,2.897352262,B,Tier 3,9,0,4189.502226,1.794099719,0,0.334684951,0
425,60,Female,104363,5,Delhi,Very bad,3,16,1,17393.83333,Middle-Aged,,High,8,4.891041498,A,Tier 3,8,1,,6.2486871,0,0.014468536,0
426,42,Other,41323,18,Mumbai,Very bad,1,,1,2174.894737,Middle-Aged,0,Low,,9.68813602,A,Tier 1,8,1,1151.317429,8.499654744,0,0.540480382,0
428,18,Male,134316,80,Delhi,Not satisfied,6,10,,1658.222222,Youth,1,High,,7.517430543,C,Tier 3,13,,5763.540812,6.914315041,1,0.546285949,0
429,19,Female,,67,Bangalore,Excellent,6,,3,2895.308824,Youth,0,Very High,100.5,,,Tier 1,,1,2959.755086,3.344708777,,0.668311695,1
430,45,,126843,1,Kolkata,Not satisfied,9,17,2,63421.5,Middle-Aged,0,High,1.7,4.348260004,C,Tier 3,13,0,65.8123444,2.406555627,1,0.824344268,0
432,49,Female,21936,48,Chennai,Not satisfied,8,4,5,447.6734694,Middle-Aged,0,Low,19.2,7.324699349,B,Tier 3,13,0,598.4922811,4.946980433,1,0.093328113,0
435,34,Male,61662,19,Mumbai,Could be better,5,13,3,3083.1,Adult,0,Medium,24.7,6.093007804,B,Tier 1,15,0,964.2118217,4.05332729,0,0.265796261,1
438,51,Male,187001,24,Delhi,Could be better,1,,3,7480.04,,0,Very High,,4.825925207,A,Tier 3,15,1,502.2315597,8.446522656,0,0.785068057,0
442,21,Female,149648,,Chennai,Excellent,3,17,2,9976.533333,Youth,0,High,23.8,9.82902115,D,Tier 3,9,1,420.4922696,7.869847493,0,,1
443,34,Male,195794,13,Mumbai,Could be better,4,19,2,13985.28571,Adult,,Very High,24.7,6.053823128,,Tier 3,15,,499.5325236,1.673040746,0,0.229478458,1
444,51,Female,31397,60,Kolkata,Average quality,8,17,,,Middle-Aged,0,Low,102,3.80798753,A,Tier 2,15,0,2048.281955,7.876013104,1,0.567404042,1
445,25,Female,127798,20,Chennai,Average quality,3,6,1,,,0,High,12,7.033383194,A,Tier 2,15,0,1420.132132,8.212873656,0,0.372813451,0
447,38,Female,44099,65,Delhi,Not satisfied,6,6,3,668.1666667,Adult,0,,39,5.998529611,C,Tier 2,,1,,1.130398175,1,0.680636392,0
448,69,Female,170630,64,Mumbai,Could be better,1,15,2,2625.076923,Senior,0,Very High,96,8.421540947,A,Tier 1,15,1,3231.855767,4.0200166,0,0.171714617,0
449,66,Female,138910,90,Chennai,Excellent,3,4,,1526.483516,Senior,1,High,36,,,Tier 1,9,1,2442.478653,7.15262221,0,0.24555425,0
450,28,Other,125364,65,Kolkata,Excellent,7,2,1,1899.454545,Adult,0,High,13,3.317040891,D,Tier 3,9,1,5127.080599,5.62040185,1,0.61954534,0
452,62,Male,166404,,Kolkata,Very bad,9,9,4,1789.290323,Senior,1,Very High,82.8,3.351171978,B,Tier 2,,1,6678.998738,7.78428378,1,0.753306738,0
453,33,Other,,,Chennai,Could be better,7,,5,2537.559322,Adult,0,High,5.8,5.178993874,A,Tier 3,15,1,5667.209379,3.513460547,1,0.900139169,0
454,28,,78382,47,Bangalore,Good product,,6,1,1632.958333,Adult,0,Medium,28.2,,C,Tier 1,12,1,,6.984537098,,0.258257601,0
455,41,Male,66900,31,Mumbai,,4,5,1,2090.625,Middle-Aged,0,Medium,15.5,1.844445759,C,Tier 2,12,0,,3.646268835,0,0.457109338,0
456,55,Other,33386,91,Mumbai,Good product,4,16,4,362.8913043,Middle-Aged,1,Low,145.6,6.830279182,,Tier 3,12,1,,1.816071856,0,0.063384896,0
457,69,Other,124504,41,Delhi,Good product,9,19,4,2964.380952,Senior,0,High,77.9,3.501049581,D,Tier 2,12,1,606.4086812,3.619785385,1,0.478099373,0
459,25,Other,33777,,Chennai,Could be better,1,16,3,1876.5,,0,,27.2,6.468817449,B,,15,1,351.7009695,4.131375229,0,,0
460,36,,62598,79,Bangalore,Good product,1,,5,,Adult,1,Medium,150.1,8.903717597,D,Tier 1,12,1,2818.620659,2.482074285,0,0.195151969,0
461,58,Other,149526,26,Kolkata,Average quality,1,12,1,5538,Middle-Aged,0,,31.2,1.727281539,D,Tier 3,15,0,368.6260419,5.964870914,0,0.688811322,0
